pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
Kepler-69 b,Kepler-69,1,2,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,2.90300000,0.13900000,-0.12400000,0,,,,,,,,,123.5170,4.0380,-3.8970,0,,,,,0,,5630.00,113.00,-113.00,0,1.226000,0.054000,-0.051000,0,,,,,,,,,,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2018-09-04,2018-10
Kepler-69 b,Kepler-69,1,2,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.72237104000,0.00001849000,-0.00001849000,0,,,,,2.29000000,0.25000000,-0.17000000,0,,,,,,,,,,,,,,,,,0,,5745.00,74.95,-62.90,0,0.950000,0.103000,-0.071000,0,0.940000,0.049000,-0.051000,0,-0.1400,0.1260,-0.1350,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2016-05-06,2016-05
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,13.72236820000,0.00001822000,-0.00001822000,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2018-09-25,2018-08-16
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,13.72237104000,0.00001849000,-0.00001849000,0,0.1048000000,,,0,2.28000000,0.45000000,-0.25000000,0,,,,,0.000000,,,0,73.1600,40.6200,-19.1900,0,746.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-11-21,2014-12-18
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.72236820000,0.00001822000,-0.00001822000,0,0.1048000000,,,0,2.23000000,0.28000000,-0.27000000,0,,,,,0.000000,,,0,73.1600,26.9200,-20.9400,0,746.00,,,0,0,,5637.00,113.00,-101.00,0,0.943000,0.117000,-0.117000,0,0.813000,0.072000,-0.036000,0,-0.3000,0.1500,-0.1500,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2017-05-08,2017-08-31 00:00
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,13.72237104000,0.00001849000,-0.00001849000,0,0.1048000000,,,0,2.28000000,0.45000000,-0.25000000,0,,,,,0.000000,,,0,73.1600,40.6200,-19.1900,0,746.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-11-18,2014-12-04
Kepler-69 b,Kepler-69,1,2,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..101B/abstract target=ref> Barclay et al. 2013 </a>,13.72234100000,0.00003500000,-0.00003600000,0,0.0940000000,0.0230000000,-0.0160000000,0,2.24000000,0.44000000,-0.29000000,0,,,,,0.160000,0.170000,-0.001000,0,,,,,779.00,50.00,-51.00,0,0,G4 V,5638.00,168.00,-168.00,0,0.930000,0.180000,-0.120000,0,0.810000,0.090000,-0.081000,0,-0.2900,0.1500,-0.1500,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-05-14,2013-05
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,13.72236400000,0.00004400000,-0.00004400000,0,0.1120000000,,,0,2.28000000,0.61000000,-0.61000000,0,,,,,0.000000,,,0,,,,0,734.00,,,0,0,,5886.00,69.00,-69.00,0,0.900000,0.240000,-0.240000,0,1.002000,0.039000,-0.039000,0,,,,0,,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2013-10-28,2014-01-08
Kepler-69 b,Kepler-69,1,2,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,13.72237104000,0.00001849000,-0.00001849000,0,0.1069500000,0.0004600000,-0.0004600000,0,2.91700000,0.08900000,-0.08900000,0,,,,,,,,,114.3000,7.8000,-7.8000,0,,,,,0,,5630.00,60.00,-60.00,0,1.205000,0.032000,-0.031000,0,0.866000,0.012000,-0.010000,0,-0.2200,0.0400,-0.0400,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2024-12-05,2018-12
Kepler-69 b,Kepler-69,1,2,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,13.72235300000,0.00001600000,-0.00001600000,0,0.1091000000,0.0015000000,-0.0021000000,0,2.36000000,0.30000000,-0.21000000,0,,,,,,,,,76.0000,22.0000,-16.0000,0,867.00,71.00,-90.00,0,0,,5700.00,100.00,-100.00,0,0.991000,0.151000,-0.072000,0,0.914000,0.051000,-0.039000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2017-11-16,2017-12
Kepler-69 b,Kepler-69,1,2,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,13.72237104000,0.00001849000,-0.00001849000,0,0.1048000000,,,0,2.28000000,0.45000000,-0.25000000,0,,,,,0.000000,,,0,73.1600,40.6200,-19.1900,0,746.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2015-08-25,2015-09-24
Kepler-69 b,Kepler-69,1,2,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,13.72237127320,0.00001734050,-0.00001734050,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2019-04-16,2019-03
Kepler-69 b,Kepler-69,1,2,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,13.72236164000,0.00000155000,-0.00000155000,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2016-07-26,2016-07
Kepler-69 c,Kepler-69,1,2,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,2.24700000,0.13100000,-0.11200000,0,,,,,,,,,2.6870,0.0880,-0.0850,0,,,,,0,,5630.00,113.00,-113.00,0,1.226000,0.054000,-0.051000,0,,,,,,,,,,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2018-09-04,2018-10
Kepler-69 c,Kepler-69,1,2,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,242.46634295400,0.00057418910,-0.00057418910,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2019-04-16,2019-03
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,242.46712000000,0.00311500000,-0.00311500000,0,0.7106000000,,,0,1.74000000,0.34000000,-0.20000000,0,,,,,0.000000,,,0,1.5900,0.8800,-0.4200,0,286.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-11-21,2014-12-18
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,242.46740600000,0.00260000000,-0.00260000000,0,0.7106000000,,,0,1.73000000,0.21000000,-0.22000000,0,,,,,0.000000,,,0,1.5900,0.5900,-0.4500,0,286.00,,,0,0,,5637.00,113.00,-101.00,0,0.943000,0.117000,-0.117000,0,0.813000,0.072000,-0.036000,0,-0.3000,0.1500,-0.1500,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2017-05-08,2017-08-31 00:00
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,242.46740600000,0.00260000000,-0.00260000000,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2018-09-25,2018-08-16
Kepler-69 c,Kepler-69,1,2,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..101B/abstract target=ref> Barclay et al. 2013 </a>,242.46130000000,0.00590000000,-0.00640000000,0,0.6400000000,0.1500000000,-0.1100000000,0,1.71000000,0.34000000,-0.23000000,0,,,,,0.140000,0.180000,-0.100000,0,,,,,299.00,19.00,-20.00,0,0,G4 V,5638.00,168.00,-168.00,0,0.930000,0.180000,-0.120000,0,0.810000,0.090000,-0.081000,0,-0.2900,0.1500,-0.1500,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-05-14,2013-05
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,242.46712000000,0.00311500000,-0.00311500000,0,0.7106000000,,,0,1.74000000,0.34000000,-0.20000000,0,,,,,0.000000,,,0,1.5900,0.8800,-0.4200,0,286.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2014-11-18,2014-12-04
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,242.46770000000,0.00680000000,-0.00680000000,0,0.7620000000,,,0,1.74000000,0.47000000,-0.47000000,0,,,,,0.000000,,,0,,,,0,281.00,,,0,0,,5886.00,69.00,-69.00,0,0.900000,0.240000,-0.240000,0,1.002000,0.039000,-0.039000,0,,,,0,,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2013-10-28,2014-01-08
Kepler-69 c,Kepler-69,1,2,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,242.46144462000,0.00009335000,-0.00009335000,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5757.89,131.63,-131.63,0,1.253890,,,0,1.030000,,,0,-0.1919,0.0125,-0.0125,0,[M/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2016-07-26,2016-07
Kepler-69 c,Kepler-69,1,2,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,242.46712000000,0.00311500000,-0.00311500000,0,0.7255500000,0.0031400000,-0.0031400000,0,2.21700000,0.27900000,-0.27900000,0,,,,,,,,,2.5000,0.2000,-0.2000,0,,,,,0,,5630.00,60.00,-60.00,0,1.205000,0.032000,-0.031000,0,0.866000,0.012000,-0.010000,0,-0.2200,0.0400,-0.0400,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2024-12-05,2018-12
Kepler-69 c,Kepler-69,1,2,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,242.46712000000,0.00311500000,-0.00311500000,0,0.7106000000,,,0,1.74000000,0.34000000,-0.20000000,0,,,,,0.000000,,,0,1.5900,0.8800,-0.4200,0,286.00,,,0,0,,5637.00,116.00,-92.00,0,0.943000,0.186000,-0.106000,0,0.813000,0.074000,-0.034000,0,-0.3000,0.1800,-0.1200,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2015-08-25,2015-09-24
Kepler-69 c,Kepler-69,1,2,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,242.46590000000,0.00270000000,-0.00270000000,0,0.7400000000,0.0110000000,-0.0130000000,0,1.79000000,0.22000000,-0.18000000,0,,,,,,,,,1.6400,0.4800,-0.3400,0,325.00,35.00,-27.00,0,0,,5700.00,100.00,-100.00,0,0.991000,0.151000,-0.072000,0,0.914000,0.051000,-0.039000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2017-11-16,2017-12
Kepler-69 c,Kepler-69,1,2,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,242.46712000000,0.00311500000,-0.00311500000,0,,,,,1.76000000,0.39000000,-0.16000000,0,,,,,,,,,,,,,,,,,0,,5745.00,74.95,-62.90,0,0.950000,0.103000,-0.071000,0,0.940000,0.049000,-0.051000,0,-0.1400,0.1260,-0.1350,0,[Fe/H],19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.99414,77.48226,730.62500000,7.65550000,-7.65550000,1.3398900,0.0142322,-0.0142322,2016-05-06,2016-05
Kepler-690 b,Kepler-690,1,1,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,5.80300000,0.70800000,-0.57400000,0,,,,,,,,,225.7010,35.9570,-29.9870,0,,,,,0,,5971.00,209.00,-209.00,0,1.140000,0.123000,-0.108000,0,,,,,,,,,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2018-09-04,2018-10
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,7.74808300000,0.00002500000,-0.00002500000,0,0.0750000000,,,0,4.30000000,2.00000000,-2.00000000,0,,,,,0.000000,,,0,,,,0,889.00,,,0,0,,5788.00,152.00,-152.00,0,0.910000,0.420000,-0.420000,0,0.952000,0.099000,-0.099000,0,,,,0,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2013-10-28,2014-01-08
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,7.74809437400,0.00000763400,-0.00000763400,0,0.0802000000,,,0,5.56000000,3.26000000,-0.55000000,0,,,,,0.000000,,,0,198.7000,369.9600,-58.9600,0,958.00,,,0,0,,5918.00,191.00,-208.00,0,1.079000,0.634000,-0.107000,0,1.146000,0.236000,-0.149000,0,0.3200,0.1200,-0.3000,0,[Fe/H],19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2015-08-25,2015-09-24
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,7.74809437400,0.00000763400,-0.00000763400,0,0.0802000000,,,0,5.56000000,3.26000000,-0.55000000,0,,,,,0.000000,,,0,198.7000,369.9600,-58.9600,0,958.00,,,0,0,,5918.00,191.00,-208.00,0,1.079000,0.634000,-0.107000,0,1.146000,0.236000,-0.149000,0,0.3200,0.1200,-0.3000,0,[Fe/H],19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2014-11-18,2014-12-04
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,7.74809423900,0.00000755300,-0.00000755300,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,0,,5539.00,123.00,-123.00,0,1.276640,,,0,0.970000,,,0,,,,,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2018-09-25,2018-08-16
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,7.74809437400,0.00000763400,-0.00000763400,0,0.0802000000,,,0,5.56000000,3.26000000,-0.55000000,0,,,,,0.000000,,,0,198.7000,369.9600,-58.9600,0,958.00,,,0,0,,5918.00,191.00,-208.00,0,1.079000,0.634000,-0.107000,0,1.146000,0.236000,-0.149000,0,0.3200,0.1200,-0.3000,0,[Fe/H],19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2014-11-21,2014-12-18
Kepler-690 b,Kepler-690,1,1,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.74809437400,0.00000763400,-0.00000763400,0,,,,,5.95000000,1.83000000,-0.75000000,0,,,,,,,,,,,,,,,,,0,,5913.00,87.61,-115.89,0,1.160000,0.356000,-0.143000,0,1.110000,0.105000,-0.063000,0,0.1900,0.1340,-0.1520,0,[Fe/H],19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2016-05-06,2016-05
Kepler-690 b,Kepler-690,1,1,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.74809423900,0.00000755300,-0.00000755300,0,0.0810000000,,,0,5.52000000,1.70000000,-0.56000000,0,,,,,0.000000,,,0,204.3900,186.4900,-63.8200,0,964.00,,,0,0,,5973.00,169.00,-232.00,0,1.085000,0.334000,-0.111000,0,1.181000,0.121000,-0.151000,0,0.3600,0.1000,-0.3000,0,[Fe/H],19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2017-05-08,2017-08-31 00:00
Kepler-690 b,Kepler-690,1,1,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,7.74809203000,0.00000103000,-0.00000103000,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5539.00,123.00,-123.00,0,1.276640,,,0,0.970000,,,0,,,,,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2016-07-26,2016-07
Kepler-690 b,Kepler-690,1,1,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,7.74810016630,0.00000641260,-0.00000641260,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5539.00,123.00,-123.00,0,1.276640,,,0,0.970000,,,0,,,,,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,8.84735,73.30113,1665.31000000,116.04000000,-102.07000000,0.5741900,0.0382302,-0.0382302,2019-04-16,2019-03
Kepler-691 b,Kepler-691,1,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.11437900000,0.00001125000,-0.00001125000,0,0.0644000000,,,0,2.14000000,0.25000000,-0.25000000,0,,,,,0.000000,,,0,11.1900,3.4900,-3.4900,0,466.00,,,0,0,,3721.00,50.00,-118.00,0,0.520000,0.060000,-0.060000,0,0.540000,0.070000,-0.070000,0,0.1900,0.1200,-0.1200,0,[Fe/H],19h15m14.82s,288.8117314,+40d01m59.63s,40.0332311,12.86404,71.56598,279.11500000,3.43400000,-3.35300000,3.5546400,0.0432221,-0.0432221,2014-11-21,2014-12-18
Kepler-691 b,Kepler-691,1,1,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,8.11437059000,0.00000146000,-0.00000146000,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,3626.00,157.00,-157.00,0,0.564255,0.017507,-0.017507,0,0.557898,0.020761,-0.020761,0,,,,,,19h15m14.82s,288.8117314,+40d01m59.63s,40.0332311,12.86404,71.56598,279.11500000,3.43400000,-3.35300000,3.5546400,0.0432221,-0.0432221,2016-07-26,2016-07
Kepler-691 b,Kepler-691,1,1,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.11437532850,0.00000995530,-0.00000995530,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,3626.00,157.00,-157.00,0,0.564255,0.017507,-0.017507,0,0.557898,0.020761,-0.020761,0,,,,,,19h15m14.82s,288.8117314,+40d01m59.63s,40.0332311,12.86404,71.56598,279.11500000,3.43400000,-3.35300000,3.5546400,0.0432221,-0.0432221,2019-04-16,2019-03
