pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
GJ 9827 d,GJ 9827,1,3,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,6.20147,6.3e-05,-6.3e-05,0.0,0.0559,0.00046,-0.00046,0.0,2.022,0.046,-0.043,0.0,2.34,0.62,-0.59,0.0,0.13,,,1.0,36.0,1.9,-1.9,0.0,681.0,8.0,-8.0,0.0,0,,4305.0,49.0,-49.0,0.0,0.602,0.005,-0.004,0.0,0.606,0.015,-0.014,0.0,-0.26,0.09,-0.09,0.0,[Fe/H],23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,-57.18299,81.34803,29.661,0.0543,-0.0541,33.6855,0.0611343,-0.0611343,2023-04-17,2023-04
GPX-1 b,GPX-1,1,1,<a refstr=BENNI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4956B/abstract target=ref>Benni et al. 2021</a>,1.744579,8e-06,-8e-06,0.0,0.0338,0.0003,-0.0003,0.0,16.47720163,1.12089807,-1.12089807,0.0,8.222423,1.724056,-1.326197,0.0,0.0,,,0.0,4650.0,370.0,-370.0,0.0,2300.0,48.0,-48.0,0.0,0,F2,7000.0,200.0,-200.0,0.0,1.56,0.1,-0.1,0.0,1.68,0.1,-0.1,0.0,0.35,0.1,-0.1,0.0,[Fe/H],02h33m28.60s,38.3691648,+56d01m32.55s,56.025708,-4.05517,136.89331,655.013,17.102,-16.269,1.49895,0.0385695,-0.0385695,2021-10-04,2021-08
Gliese 12 b,Gliese 12,1,1,<a refstr=DHOLAKIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.1276D/abstract target=ref>Dholakia et al. 2024</a>,12.76142,7e-05,-7e-05,0.0,0.067,0.0005,-0.0006,0.0,0.9,0.1,-0.09,0.0,17.7,1.4,-1.4,0.0,,,,,1.6,0.2,-0.2,0.0,315.0,7.0,-8.0,0.0,0,M4 V,3253.0,55.0,-55.0,0.0,0.269,0.008,-0.008,0.0,0.241,0.006,-0.006,0.0,-0.29,0.09,-0.09,0.0,[Fe/H],00h15m49.90s,3.9579137,+13d33m27.42s,13.5576175,-48.40659,109.835,12.21,0.01305,-0.01305,81.8711,0.0866381,-0.0866381,2024-05-21,2024-06
HAT-P-19 b,HAT-P-19,1,1,<a refstr=KANG_ET_AL__2024 href=https://arxiv.org/abs/2401.03715 target=ref>Kang et al. 2024</a>,4.00878322,1.9e-07,-1.9e-07,0.0,0.04599,0.00063,-0.00058,0.0,11.29865255,0.15692573,-0.14571675,0.0,0.335,0.019,-0.019,0.0,,,,,154.0,5.0,-5.0,0.0,981.2,7.7,-8.1,0.0,0,,4962.0,39.0,-41.0,0.0,0.773,0.011,-0.01,0.0,0.807,0.034,-0.03,0.0,0.166,0.07,-0.068,0.0,[Fe/H],00h38m03.98s,9.5165832,+34d42m41.05s,34.7114025,-28.07947,119.8176,202.078,1.471,-1.451,4.91998,0.0355101,-0.0355101,2024-01-22,2024-01
HAT-P-25 b,HAT-P-25,1,1,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130f4401W/abstract target=ref>Wang et al. 2018</a>,3.65281514,7.6e-07,-7.5e-07,0.0,0.0466,0.00081,-0.0008,0.0,12.722215,0.538032,-0.538032,0.0,0.483,0.059,-0.051,0.0,0.023,0.022,-0.014,0.0,325.0,29.0,-26.0,0.0,1182.0,25.0,-25.0,0.0,0,,5519.0,78.0,-76.0,0.0,0.919,0.034,-0.034,0.0,1.012,0.053,-0.051,0.0,0.294,0.08,-0.08,0.0,[Fe/H],03h13m44.51s,48.4354731,+25d11m50.48s,25.1973548,-27.44257,159.31431,300.384,4.3,-4.182,3.30091,0.0466395,-0.0466395,2019-01-14,2018-06
HAT-P-29 b,HAT-P-29,2,1,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..181W/abstract target=ref>Wang et al. 2018</a>,5.72339,1.3e-05,-1.3e-05,0.0,0.0665,0.0011,-0.0011,0.0,11.926376,0.840675,-0.762212,0.0,0.79,0.17,-0.14,0.0,0.075,0.029,-0.027,0.0,433.0,56.0,-48.0,0.0,1271.0,39.0,-37.0,0.0,0,,6115.0,86.0,-86.0,0.0,1.237,0.077,-0.071,0.0,1.199,0.063,-0.061,0.0,0.128,0.079,-0.08,0.0,[Fe/H],02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,-9.10798,135.4706,313.576,4.43,-4.31,3.16099,0.0441001,-0.0441001,2019-08-09,2018-10
HAT-P-32 b,HAT-P-32,2,1,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,2.1500082,1.3e-07,-1.3e-07,0.0,0.03397,0.00051,-0.0005,0.0,22.19382,0.504405,-0.504405,0.0,0.108,0.018,-0.017,0.0,0.159,0.051,-0.028,0.0,1841.0,31.0,-38.0,0.0,1835.7,6.8,-6.9,0.0,0,,6001.0,88.0,-88.0,0.0,1.367,0.031,-0.03,0.0,1.132,0.051,-0.05,0.0,-0.16,0.08,-0.08,0.0,[Fe/H],02h04m10.26s,31.0427614,+46d41m16.26s,46.6878512,-14.37306,135.69851,289.205,5.355,-5.167,3.43046,0.062397,-0.062397,2019-07-08,2019-02
HAT-P-36 b,HAT-P-36,1,1,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,1.3273466,3.3e-07,-3.3e-07,0.0,0.02402,0.00036,-0.00035,0.0,15.210613,0.392315,-0.381106,0.0,0.955,0.057,-0.054,0.0,0.063,0.021,-0.023,0.0,1821.0,27.0,-27.0,0.0,1820.2,6.7,-6.8,0.0,0,,5560.0,100.0,-100.0,0.0,1.108,0.025,-0.024,0.0,1.049,0.048,-0.046,0.0,0.26,0.1,-0.1,0.0,[Fe/H],12h33m03.89s,188.2662048,+44d54m55.32s,44.9153672,71.83707,133.41389,294.419,2.269,-2.235,3.36776,0.0257819,-0.0257819,2019-07-08,2019-02
HAT-P-51 b,HAT-P-51,1,1,<a refstr=KANG_ET_AL__2024 href=https://arxiv.org/abs/2401.03715 target=ref>Kang et al. 2024</a>,4.21802091,6.6e-07,-6.6e-07,0.0,0.05042,0.00068,-0.00065,0.0,13.50682174,0.19055267,-0.17934369,0.0,0.218,0.014,-0.014,0.0,,,,,310.0,7.3,-7.3,0.0,1168.2,6.9,-7.0,0.0,0,,5453.0,31.0,-32.0,0.0,0.995,0.013,-0.013,0.0,0.961,0.04,-0.036,0.0,0.302,0.052,-0.059,0.0,[Fe/H],01h24m15.63s,21.0651251,+32d48m38.52s,32.8107,-29.55538,130.85829,440.089,8.189,-7.901,2.24399,0.0412163,-0.0412163,2024-01-22,2024-01
HAT-P-55 b,HAT-P-55,1,1,<a refstr=KANG_ET_AL__2024 href=https://arxiv.org/abs/2401.03715 target=ref>Kang et al. 2024</a>,3.5852313,5.1e-07,-5.1e-07,0.0,0.04628,0.00074,-0.00072,0.0,14.84069045,0.25780656,-0.24659758,0.0,0.318,0.04,-0.039,0.0,,,,,583.0,18.0,-18.0,0.0,1367.0,11.0,-11.0,0.0,0,,5804.0,37.0,-37.0,0.0,1.105,0.018,-0.017,0.0,1.028,0.05,-0.048,0.0,0.003,0.049,-0.032,0.0,[Fe/H],17h37m05.64s,264.2735096,+25d43m52.13s,25.7311468,26.9685,49.58846,511.388,3.634,-3.585,1.9266,0.0136983,-0.0136983,2024-01-22,2024-01
HAT-P-58 b,HAT-P-58,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,4.0138379,2.4e-06,-2.4e-06,0.0,0.04994,0.00044,-0.00044,0.0,14.93036229,0.48198617,-0.48198617,0.0,0.194,0.024,-0.024,0.0,0.073,,,1.0,1146.0,50.0,-50.0,0.0,1622.0,18.0,-18.0,0.0,0,,6078.0,48.0,-48.0,0.0,1.53,0.034,-0.034,0.0,1.031,0.028,-0.028,0.0,-0.224,0.057,-0.057,0.0,[Fe/H],04h35m23.16s,68.8465093,+56d52m05.77s,56.8682691,6.3006,150.04883,515.59,12.777,-12.184,1.9123,0.0465569,-0.0465569,2021-07-26,2021-07
HAT-P-59 b,HAT-P-59,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,4.1419771,1.2e-06,-1.2e-06,0.0,0.05064,0.00037,-0.00037,0.0,12.58768533,0.14571675,-0.14571675,0.0,1.347,0.081,-0.081,0.0,0.03,,,1.0,441.4,8.9,-8.9,0.0,1277.8,6.5,-6.5,0.0,0,,5678.0,16.0,-16.0,0.0,1.1038,0.0073,-0.0073,0.0,1.008,0.022,-0.022,0.0,0.217,0.049,-0.049,0.0,[Fe/H],19h29m50.12s,292.4588212,+62d31m45.08s,62.5291892,19.63991,94.0548,265.471,1.374,-1.36,3.73805,0.0192504,-0.0192504,2021-07-26,2021-07
HAT-P-60 b,HAT-P-60,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,4.7947813,2.4e-06,-2.4e-06,0.0,0.06277,0.00017,-0.00017,0.0,18.28184752,0.26901554,-0.26901554,0.0,0.164,0.013,-0.013,0.0,0.25,,,1.0,1634.0,45.0,-45.0,0.0,1772.0,12.0,-12.0,0.0,0,,6212.0,26.0,-26.0,0.0,2.197,0.027,-0.02,0.0,1.435,0.012,-0.012,0.0,0.037,0.037,-0.037,0.0,[Fe/H],01h53m07.82s,28.2825719,+52d03m14.12s,52.0539209,-9.67032,132.48097,233.22,2.687,-2.627,4.25972,0.0484759,-0.0484759,2021-07-26,2021-07
HAT-P-61 b,HAT-P-61,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,1.90231289,7.7e-07,-7.7e-07,0.0,0.0301,0.00034,-0.00034,0.0,10.07687365,0.30264248,-0.30264248,0.0,1.8,0.2,-0.2,0.0,0.113,,,1.0,849.5,35.2,-35.2,0.0,1505.0,16.0,-16.0,0.0,0,,5587.0,45.0,-45.0,0.0,0.938,0.011,-0.011,0.0,1.004,0.033,-0.033,0.0,0.194,0.06,-0.06,0.0,[Fe/H],05h01m55.24s,75.4801665,+50d07m52.24s,50.1311784,5.02601,157.78135,338.84,4.149,-4.051,2.92298,0.035438,-0.035438,2021-07-26,2021-07
HAT-P-62 b,HAT-P-62,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,2.6453235,3.9e-06,-3.9e-06,0.0,0.03772,0.00024,-0.00024,0.0,12.02723629,0.32506044,-0.32506044,0.0,0.77,0.11,-0.11,0.0,0.101,,,1.0,867.2,30.0,-30.0,0.0,1512.0,13.0,-13.0,0.0,0,,5629.0,48.0,-48.0,0.0,1.17,0.016,-0.016,0.0,1.023,0.02,-0.02,0.0,0.414,0.09,-0.09,0.0,[Fe/H],04h58m01.05s,74.5043816,+48d18m03.08s,48.3008551,3.39851,158.83659,348.815,4.951,-4.816,2.83881,0.0398222,-0.0398222,2021-07-26,2021-07
HAT-P-63 b,HAT-P-63,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,3.377728,1.3e-05,-1.3e-05,0.0,0.04294,0.00035,-0.00035,0.0,12.5428494,0.36989636,-0.36989636,0.0,0.54,0.055,-0.055,0.0,0.069,,,1.0,387.4,13.4,-13.4,0.0,1237.0,11.0,-11.0,0.0,0,,5400.0,55.0,-39.0,0.0,0.9661,0.011,-0.0082,0.0,0.925,0.023,-0.023,0.0,0.251,0.061,-0.061,0.0,[Fe/H],17h58m17.30s,269.5720695,+05d45m40.94s,5.7613709,14.43563,32.04857,403.458,3.98,-3.904,2.44998,0.0240313,-0.0240313,2021-07-26,2021-07
HAT-P-64 b,HAT-P-64,1,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,4.007232,1.7e-06,-1.7e-06,0.0,0.05387,0.0003,-0.0003,0.0,19.08889413,0.78462865,-0.78462865,0.0,0.144,0.046,-0.035,0.0,0.101,,,1.0,1611.0,78.0,-59.0,0.0,1766.0,22.0,-16.0,0.0,0,,6457.0,29.0,-29.0,0.0,1.735,0.041,-0.028,0.0,1.298,0.021,-0.021,0.0,-0.113,0.027,-0.056,0.0,[Fe/H],04h35m53.85s,68.9743955,+02d25m52.58s,2.4312732,-28.45082,193.55233,651.897,15.413,-14.728,1.50537,0.0351902,-0.0351902,2021-07-26,2021-07
HAT-P-65 b,HAT-P-65,1,1,<a refstr=KANG_ET_AL__2024 href=https://arxiv.org/abs/2401.03715 target=ref>Kang et al. 2024</a>,2.60544751,5e-07,-4.9e-07,0.0,0.04042,0.00057,-0.00055,0.0,18.05766791,0.26901554,-0.26901554,0.0,0.164,0.027,-0.027,0.0,,,,,1821.0,52.0,-51.0,0.0,1818.0,13.0,-13.0,0.0,0,,5872.0,40.0,-40.0,0.0,1.666,0.024,-0.024,0.0,1.297,0.056,-0.053,0.0,0.208,0.05,-0.055,0.0,[Fe/H],21h03m37.32s,315.9054895,+11d59m21.72s,11.9893675,-22.3345,60.50165,738.519,19.924,-18.922,1.32608,0.0353211,-0.0353211,2024-06-10,2024-01
HAT-P-68 b,HAT-P-68,1,1,<a refstr=LINDOR_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...64L/abstract target=ref>Lindor et al. 2021</a>,2.29840551,5.2e-07,-5.2e-07,0.0,0.02996,0.00043,-0.00012,0.0,12.016048,0.134508,-0.134508,0.0,0.727,0.051,-0.051,0.0,0.041,,,1.0,184.8,5.9,-5.9,0.0,1027.8,8.2,-8.2,0.0,0,K,4508.0,43.0,-43.0,0.0,0.6701,0.0041,-0.0032,0.0,0.6785,0.0299,-0.0079,0.0,-0.059,0.036,-0.036,0.0,[Fe/H],07h53m55.96s,118.4831501,+23d56m17.59s,23.9382192,23.83401,197.14414,202.152,0.953,-0.943,4.91793,0.0230162,-0.0230162,2020-12-10,2021-02
HAT-P-9 b,HAT-P-9,1,1,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,3.92281072,1.02e-06,-1.02e-06,0.0,0.05287,0.00078,-0.00078,0.0,15.614137,0.751003,-0.728585,0.0,0.342,0.057,-0.048,0.0,0.084,0.052,-0.047,0.0,931.0,73.0,-69.0,0.0,1540.0,32.0,-30.0,0.0,0,,6350.0,150.0,-150.0,0.0,1.338,0.065,-0.06,0.0,1.281,0.057,-0.056,0.0,0.12,0.2,-0.2,0.0,[Fe/H],07h20m40.44s,110.1685157,+37d08m26.14s,37.1405946,21.4426,181.08665,455.203,8.968,-8.635,2.1687,0.0421441,-0.0421441,2019-07-08,2019-02
HATS-17 b,HATS-17,1,1,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...89B/abstract target=ref>Brahm et al. 2016</a>,16.254611,7.3e-05,-7.3e-05,0.0,0.1308,0.0012,-0.0012,0.0,8.709393,0.627704,-0.627704,0.0,3.5,0.85,-0.51,0.0,0.029,0.022,-0.022,0.0,72.7,9.6,-9.6,0.0,814.0,25.0,-25.0,0.0,0,G V,5846.0,78.0,-78.0,0.0,1.091,0.07,-0.046,0.0,1.131,0.03,-0.03,0.0,0.3,0.03,-0.03,0.0,[Fe/H],12h48m45.50s,192.1895676,-47d36m49.24s,-47.6136789,15.25563,302.46383,400.331,10.228,-9.74,2.47137,0.0617753,-0.0617753,2016-09-14,2016-04
HATS-18 b,HATS-18,1,1,<a refstr=PENEV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..127P/abstract target=ref>Penev et al. 2016</a>,0.8378434,4.7e-07,-4.7e-07,0.0,0.01761,0.00027,-0.00027,0.0,14.986433,1.143318,-0.549241,0.0,1.02,0.13,-0.2,0.0,0.166,,,1.0,2990.0,350.0,-350.0,0.0,2060.0,59.0,-59.0,0.0,0,G V,5600.0,120.0,-120.0,0.0,1.02,0.057,-0.031,0.0,1.037,0.047,-0.047,0.0,0.28,0.08,-0.08,0.0,[Fe/H],11h35m49.78s,173.9574203,-29d09m21.83s,-29.1560639,30.87451,283.68658,624.368,16.147,-15.366,1.57358,0.0400934,-0.0400934,2024-07-12,2016-11
HATS-36 b,HATS-36,1,1,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..119B/abstract target=ref>Bayliss et al. 2018</a>,4.1752387,2.2e-06,-2.2e-06,0.0,0.05425,0.00043,-0.00043,0.0,13.843115,0.481987,-0.481987,0.0,2.12,0.2,-0.2,0.0,0.105,0.028,-0.028,0.0,561.0,51.0,-51.0,0.0,1356.0,30.0,-30.0,0.0,0,G0 V,6149.0,76.0,-76.0,0.0,1.155,0.039,-0.039,0.0,1.222,0.029,-0.029,0.0,0.28,0.037,-0.037,0.0,[Fe/H],19h25m54.89s,291.4787013,-23d12m10.15s,-23.2028183,-17.59239,15.35677,856.436,21.874,-20.829,1.13973,0.0288665,-0.0288665,2018-10-24,2018-03
HATS-37 A b,HATS-37 A,2,1,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..222J/abstract target=ref>Jord&aacute;n et al. 2020</a>,4.3315366,4.1e-06,-4.1e-06,0.0,0.04913,0.00033,-0.00023,0.0,6.792654,0.179344,-0.179344,0.0,0.55,0.24,-0.24,0.0,0.0,,,0.0,229.7,13.8,-10.6,0.0,1085.0,16.0,-12.0,0.0,0,,5326.0,44.0,-44.0,0.0,0.877,0.019,-0.012,0.0,0.843,0.017,-0.012,0.0,0.051,0.029,-0.029,0.0,[Fe/H],13h19m12.44s,199.80183,-22d59m12.64s,-22.9868431,39.43782,311.21577,211.896,2.803,-2.733,4.69166,0.0611808,-0.0611808,2020-08-06,2020-11
HATS-38 b,HATS-38,1,1,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..222J/abstract target=ref>Jord&aacute;n et al. 2020</a>,4.375021,1e-05,-1e-05,0.0,0.05036,0.0003,-0.00023,0.0,6.882326,0.190553,-0.190553,0.0,0.403,0.071,-0.071,0.0,0.0,,,0.0,464.7,15.0,-15.0,0.0,1294.0,10.0,-10.0,0.0,0,,5732.0,25.0,-25.0,0.0,1.105,0.016,-0.016,0.0,0.89,0.016,-0.012,0.0,-0.102,0.043,-0.043,0.0,[Fe/H],10h17m05.05s,154.2710615,-25d16m34.67s,-25.2762982,25.74431,264.16473,343.525,5.122,-4.976,2.88283,0.0424547,-0.0424547,2020-08-06,2020-11
HATS-47 b,HATS-47,1,1,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,3.9228038,2.2e-06,-2.2e-06,0.0,0.04269,0.00033,-0.00025,0.0,12.520453,0.156926,-0.156926,0.0,0.331,0.027,-0.027,0.0,0.088,,,1.0,87.73,1.94,-1.9,0.0,852.9,4.7,-4.7,0.0,0,,4512.0,19.0,-19.0,0.0,0.6564,0.0055,-0.0055,0.0,0.674,0.016,-0.012,0.0,-0.113,0.035,-0.035,0.0,[Fe/H],19h09m56.26s,287.4844021,-49d39m53.79s,-49.6649424,-23.20563,347.51462,300.67,3.853,-3.759,3.29787,0.0417783,-0.0417783,2020-02-21,2020-04
HATS-48 A b,HATS-48 A,2,1,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,3.1316666,3.7e-06,-3.7e-06,0.0,0.03769,0.00011,-0.00011,0.0,8.9672,0.168135,-0.168135,0.0,0.589,0.067,-0.067,0.0,0.162,,,1.0,137.6,2.8,-2.7,0.0,954.6,4.8,-4.8,0.0,0,,4546.0,23.0,-18.0,0.0,0.7152,0.0038,-0.0038,0.0,0.7279,0.0066,-0.0066,0.0,0.186,0.051,-0.051,0.0,[Fe/H],19h14m41.28s,288.6720048,-59d34m45.66s,-59.5793505,-26.03035,337.02981,263.609,1.669,-1.649,3.76477,0.0236968,-0.0236968,2020-02-21,2020-04
HATS-49 b,HATS-49,1,1,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,4.1480467,3.7e-06,-3.7e-06,0.0,0.04515,0.00016,-0.00016,0.0,8.574885,0.145717,-0.145717,0.0,0.986,0.094,-0.094,0.0,0.071,,,1.0,80.45,1.37,-1.34,0.0,834.8,3.6,-3.6,0.0,0,,4405.0,15.0,-15.0,0.0,0.6977,0.0055,-0.0055,0.0,0.7133,0.0075,-0.0075,0.0,0.208,0.053,-0.053,0.0,[Fe/H],00h26m27.26s,6.6135927,-56d20m39.41s,-56.3442798,-60.44212,309.95254,324.413,2.387,-2.353,3.05372,0.0223514,-0.0223514,2020-02-21,2020-04
HATS-59 b,HATS-59,1,2,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..216S/abstract target=ref>Sarkis et al. 2018</a>,5.416081,1.6e-05,-1.6e-05,0.0,0.06112,0.00076,-0.00076,0.0,12.621334,0.863093,-0.863093,0.0,0.7,0.16,-0.16,0.0,0.129,0.049,-0.049,0.0,269.0,39.0,-39.0,0.0,1128.0,40.0,-40.0,0.0,0,,5670.0,91.0,-91.0,0.0,1.036,0.067,-0.067,0.0,1.038,0.039,-0.039,0.0,0.18,0.064,-0.064,0.0,[Fe/H],11h21m17.84s,170.324325,-22d23m17.44s,-22.388177,35.90172,276.98925,642.884,13.94,-13.371,1.527,0.0327847,-0.0327847,2018-12-03,2018-11
HATS-60 b,HATS-60,1,1,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,3.560829,3.2e-05,-3.2e-05,0.0,0.04708,0.00015,-0.00023,0.0,12.923977,0.594077,-0.594077,0.0,0.537,0.1,-0.07,0.0,0.191,,,1.0,903.9,27.5,-26.7,0.0,1528.0,11.0,-11.0,0.0,0,,5688.0,20.0,-20.0,0.0,1.46,0.024,-0.024,0.0,1.097,0.01,-0.016,0.0,0.335,0.028,-0.028,0.0,[Fe/H],22h45m27.37s,341.3640336,-14d59m30.39s,-14.9917747,-58.32068,48.99978,486.474,8.584,-8.296,2.02727,0.0353876,-0.0353876,2024-07-12,2019-02
HATS-61 b,HATS-61,1,1,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,7.817953,2.4e-05,-2.4e-05,0.0,0.07908,0.00033,-0.00033,0.0,13.394755,0.751003,-0.751003,0.0,2.47,0.44,-0.44,0.0,0.092,,,1.0,374.2,8.7,-8.5,0.0,1226.1,7.3,-7.3,0.0,0,,5542.0,21.0,-21.0,0.0,1.664,0.024,-0.024,0.0,1.076,0.014,-0.014,0.0,0.247,0.037,-0.037,0.0,[Fe/H],04h06m37.87s,61.6578005,-25d20m58.80s,-25.3496674,-46.47071,222.08862,679.761,8.732,-8.518,1.44214,0.0185269,-0.0185269,2024-07-12,2019-02
HATS-62 b,HATS-62,1,1,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,3.2768837,3.3e-06,-3.3e-06,0.0,0.04163,0.00024,-0.00016,0.0,11.825495,0.280225,-0.280225,0.0,0.076,0.053,-0.053,0.0,0.298,,,1.0,387.4,17.3,-12.3,0.0,1237.0,12.0,-12.0,0.0,0,,5416.0,19.0,-13.0,0.0,0.933,0.019,-0.013,0.0,0.896,0.015,-0.01,0.0,0.133,0.023,-0.023,0.0,[Fe/H],20h49m47.83s,312.4493079,-24d18m12.62s,-24.303506,-36.02854,21.4425,523.067,10.426,-10.033,1.88389,0.0370914,-0.0370914,2024-07-12,2019-02
HATS-63 b,HATS-63,1,1,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,3.0566527,4.9e-06,-4.9e-06,0.0,0.04026,0.00028,-0.00028,0.0,13.529263,0.437151,-0.437151,0.0,0.67,0.11,-0.11,0.0,0.136,,,1.0,634.1,16.3,-15.9,0.0,1398.3,9.0,-9.0,0.0,0,,5627.0,18.0,-18.0,0.0,1.07,0.012,-0.012,0.0,0.931,0.019,-0.019,0.0,0.081,0.038,-0.038,0.0,[Fe/H],04h29m40.46s,67.418582,-28d11m49.97s,-28.1972149,-42.08891,227.5666,623.232,6.092,-5.977,1.5756,0.0154207,-0.0154207,2024-07-12,2019-02
HATS-64 b,HATS-64,1,1,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,4.908897,1.3e-05,-1.3e-05,0.0,0.06562,0.00039,-0.00039,0.0,18.819911,0.907929,-0.907929,0.0,0.245,0.068,-0.05,0.0,0.151,,,1.0,1711.0,106.0,-99.0,0.0,1793.0,27.0,-27.0,0.0,0,,6554.0,27.0,-27.0,0.0,2.113,0.071,-0.071,0.0,1.564,0.028,-0.028,0.0,0.22,0.039,-0.039,0.0,[Fe/H],09h37m09.03s,144.2876092,-29d48m01.60s,-29.800444,16.52291,260.19288,1080.15,42.25,-39.24,0.897203,0.0346491,-0.0346491,2024-07-12,2019-02
